"id","description"
"960017","Host header is a numeric IP address"
"960018","Invalid character in request"
"960020","Pragma Header requires Cache-Control Header for HTTP/1.1 requests"
"960021","Request Has an Empty Accept Header"
"960022","Expect Header Not Allowed for HTTP 1.0"
"960024","Meta-Character Anomaly Detection Alert - Repetative Non-Word Characters"
"960032","Method is not allowed by policy"
"960034","HTTP protocol version is not allowed by policy"
"960038","HTTP header is restricted by policy"
"960208","Argument value too long"
"960209","Argument name too long"
"960335","Too many arguments in request"
"960341","Total arguments size exceeded"
"960342","Uploaded file size too large"
"960343","Total uploaded files size too large"
"960901","Invalid character in request"
"960902","Invalid Use of Identity Encoding"
"960904","Request Containing Content, but Missing Content-Type header"
"973300","Possible XSS Attack Detected - HTML Tag Handler"
"973301","XSS Attack Detected"
"973302","XSS Attack Detected"
"973303","XSS Attack Detected"
"973304","XSS Attack Detected"
"973305","XSS Attack Detected"
"973306","XSS Attack Detected"
"973307","XSS Attack Detected"
"973308","XSS Attack Detected"
"973309","XSS Attack Detected"
"973310","XSS Attack Detected"
"973311","XSS Attack Detected"
"973312","XSS Attack Detected"
"973313","XSS Attack Detected"
"973314","XSS Attack Detected"
"973315","IE XSS Filters - Attack Detected"
"973316","IE XSS Filters - Attack Detected"
"973317","IE XSS Filters - Attack Detected"
"973318","IE XSS Filters - Attack Detected"
"973319","IE XSS Filters - Attack Detected"
"973320","IE XSS Filters - Attack Detected"
"973321","IE XSS Filters - Attack Detected"
"973322","IE XSS Filters - Attack Detected"
"973323","IE XSS Filters - Attack Detected"
"973324","IE XSS Filters - Attack Detected"
"973325","IE XSS Filters - Attack Detected"
"973326","IE XSS Filters - Attack Detected"
"973327","IE XSS Filters - Attack Detected"
"973328","IE XSS Filters - Attack Detected"
"973329","IE XSS Filters - Attack Detected"
"973330","IE XSS Filters - Attack Detected"
"973331","IE XSS Filters - Attack Detected"
"973332","IE XSS Filters - Attack Detected"
"973333","IE XSS Filters - Attack Detected"
"973334","IE XSS Filters - Attack Detected"
"973335","IE XSS Filters - Attack Detected"
"973336","XSS Filter - Category 1: Script Tag Vector"
"973337","XSS Filter - Category 2: Event Handler Vector"
"973338","XSS Filter - Category 3: Javascript URI Vector"
"973344","IE XSS Filters - Attack Detected"
"973345","IE XSS Filters - Attack Detected"
"973346","IE XSS Filters - Attack Detected"
"973347","IE XSS Filters - Attack Detected"
"973348","IE XSS Filters - Attack Detected"
"9802140","Exception for Gutenberg"
"9802140_JSON","Exception for Gutenberg"
"9802141","Exception for Gutenberg"
"9802141_JSON","Exception for Gutenberg"
"981022","Exception for Adobe Flash Player"
"981133","Prequalify PM"
"981136","Check simple XSS patterns"
"981231","SQL Comment Sequence Detected"
"981240","Detects MySQL comments, conditions and ch(a)r injections"
"981241","Detects conditional SQL injection attempts"
"981242","Detects classic SQL injection probings 1/2"
"981243","Detects classic SQL injection probings 2/2"
"981244","Detects basic SQL authentication bypass attempts 1/3"
"981245","Detects basic SQL authentication bypass attempts 2/3"
"981246","Detects basic SQL authentication bypass attempts 3/3"
"981247A","Detects concatenated basic SQL injection and SQLLFI attempts"
"981247B","Detects concatenated basic SQL injection and SQLLFI attempts"
"981247C","Detects concatenated basic SQL injection and SQLLFI attempts"
"981247D","Detects concatenated basic SQL injection and SQLLFI attempts"
"981247E","Detects concatenated basic SQL injection and SQLLFI attempts"
"981247F","Detects concatenated basic SQL injection and SQLLFI attempts"
"981248","Detects chained SQL injection attempts 1/2"
"981249A","Detects chained SQL injection attempts 2/2"
"981249B","Detects chained SQL injection attempts 2/2"
"981249C","Detects chained SQL injection attempts 2/2"
"981249D","Detects chained SQL injection attempts 2/2"
"981249E","Detects chained SQL injection attempts 2/2"
"981249F","Detects chained SQL injection attempts 2/2"
"981249G","Detects chained SQL injection attempts 2/2"
"981249H","Detects chained SQL injection attempts 2/2"
"981249I","Detects chained SQL injection attempts 2/2"
"981249J","Detects chained SQL injection attempts 2/2"
"981249K","Detects chained SQL injection attempts 2/2"
"981250","Detects SQL benchmark and sleep injection attempts including conditional queries"
"981251","Detects MySQL UDF injection and other data/structure manipulation attempts"
"981252","Detects MySQL charset switch and MSSQL DoS attempts"
"981253","Detects MySQL and PostgreSQL stored procedure/function injections"
"981254","Detects Postgres pg_sleep injection, waitfor delay attacks and database shutdown attempts"
"981255","Detects MSSQL code execution and information gathering attempts"
"981256","Detects MATCH AGAINST, MERGE, EXECUTE IMMEDIATE and HAVING injections"
"981257","Detects MySQL comment-/space-obfuscated injections and backtick termination"
"981260","SQL Hex Encoding Identified"
"981270","Finds basic MongoDB SQL injection attempts"
"981272","Detects blind sqli tests using sleep() or benchmark()"
"981276","Looking for basic sql injection. Common attack string for mysql, oracle and others"
"981277","Looking for integer overflow attacks, these are taken from skipfish, except 2.2.90738585072007e-308 is the ""magic number"" crash"
"981301","SQL select"
"981302","SQL show"
"981303","SQL top"
"981304","SQL"
"981305","SQL from"
"981306","SQL dual"
"981307","SQL where"
"981308","SQL group by"
"981309","SQL order by"
"981310","SQL having"
"981311","SQL limit"
"981312","SQL offset"
"981313","SQL union"
"981314","SQL union all"
"981315","SQL rownum as"
"981316","SQL (case"
"981316A","SQL case when"
"981317","SQL SELECT Statement Anomaly Detection Alert"
"981318","SQL Injection Attack: Common Injection Testing Detected"
"981319","SQL Injection Attack: SQL Operator Detected"
"981320","SQL Injection Attack: Common DB Names Detected"
"990002","Request Indicates a Security Scanner Scanned the Site"
"990012","Rogue web site crawler"
"990901","Request Indicates a Security Scanner Scanned the Site"
"990902","Request Indicates a Security Scanner Scanned the Site"
"URI-950001","SQL Injection Attack"
"URI-950007","Blind SQL Injection Attack"
"URI-950908","SQL Injection Attack"
"URI-958000","Cross-site Scripting (XSS) Attack"
"URI-958001","Cross-site Scripting (XSS) Attack"
"URI-958002","Cross-site Scripting (XSS) Attack"
"URI-958003","Cross-site Scripting (XSS) Attack"
"URI-958004","Cross-site Scripting (XSS) Attack"
"URI-958005","Cross-site Scripting (XSS) Attack"
"URI-958006","Cross-site Scripting (XSS) Attack"
"URI-958007","Cross-site Scripting (XSS) Attack"
"URI-958008","Cross-site Scripting (XSS) Attack"
"URI-958009","Cross-site Scripting (XSS) Attack"
"URI-958010","Cross-site Scripting (XSS) Attack"
"URI-958011","Cross-site Scripting (XSS) Attack"
"URI-958012","Cross-site Scripting (XSS) Attack"
"URI-958013","Cross-site Scripting (XSS) Attack"
"URI-958016","Cross-site Scripting (XSS) Attack"
"URI-958017","Cross-site Scripting (XSS) Attack"
"URI-958018","Cross-site Scripting (XSS) Attack"
"URI-958019","Cross-site Scripting (XSS) Attack"
"URI-958020","Cross-site Scripting (XSS) Attack"
"URI-958022","Cross-site Scripting (XSS) Attack"
"URI-958023","Cross-site Scripting (XSS) Attack"
"URI-958024","Cross-site Scripting (XSS) Attack"
"URI-958025","Cross-site Scripting (XSS) Attack"
"URI-958026","Cross-site Scripting (XSS) Attack"
"URI-958027","Cross-site Scripting (XSS) Attack"
"URI-958028","Cross-site Scripting (XSS) Attack"
"URI-958030","Cross-site Scripting (XSS) Attack"
"URI-958031","Cross-site Scripting (XSS) Attack"
"URI-958032","Cross-site Scripting (XSS) Attack"
"URI-958033","Cross-site Scripting (XSS) Attack"
"URI-958034","Cross-site Scripting (XSS) Attack"
"URI-958036","Cross-site Scripting (XSS) Attack"
"URI-958037","Cross-site Scripting (XSS) Attack"
"URI-958038","Cross-site Scripting (XSS) Attack"
"URI-958039","Cross-site Scripting (XSS) Attack"
"URI-958040","Cross-site Scripting (XSS) Attack"
"URI-958041","Cross-site Scripting (XSS) Attack"
"URI-958045","Cross-site Scripting (XSS) Attack"
"URI-958046","Cross-site Scripting (XSS) Attack"
"URI-958047","Cross-site Scripting (XSS) Attack"
"URI-958049","Cross-site Scripting (XSS) Attack"
"URI-958051","Cross-site Scripting (XSS) Attack"
"URI-958052","Cross-site Scripting (XSS) Attack"
"URI-958054","Cross-site Scripting (XSS) Attack"
"URI-958056","Cross-site Scripting (XSS) Attack"
"URI-958057","Cross-site Scripting (XSS) Attack"
"URI-958059","Cross-site Scripting (XSS) Attack"
"URI-958404","Cross-site Scripting (XSS) Attack"
"URI-958405","Cross-site Scripting (XSS) Attack"
"URI-958406","Cross-site Scripting (XSS) Attack"
"URI-958407","Cross-site Scripting (XSS) Attack"
"URI-958408","Cross-site Scripting (XSS) Attack"
"URI-958409","Cross-site Scripting (XSS) Attack"
"URI-958410","Cross-site Scripting (XSS) Attack"
"URI-958411","Cross-site Scripting (XSS) Attack"
"URI-958412","Cross-site Scripting (XSS) Attack"
"URI-958413","Cross-site Scripting (XSS) Attack"
"URI-958414","Cross-site Scripting (XSS) Attack"
"URI-958415","Cross-site Scripting (XSS) Attack"
"URI-958416","Cross-site Scripting (XSS) Attack"
"URI-958417","Cross-site Scripting (XSS) Attack"
"URI-958418","Cross-site Scripting (XSS) Attack"
"URI-958419","Cross-site Scripting (XSS) Attack"
"URI-958420","Cross-site Scripting (XSS) Attack"
"URI-958421","Cross-site Scripting (XSS) Attack"
"URI-958422","Cross-site Scripting (XSS) Attack"
"URI-958423","Cross-site Scripting (XSS) Attack"
"URI-959070","SQL Injection Attack"
"URI-959071","SQL Injection Attack"
"URI-959072","SQL Injection Attack"
"URI-959073","SQL Injection Attack"
"URI-973300","Possible XSS Attack Detected - HTML Tag Handler"
"URI-973301","XSS Attack Detected"
"URI-973302","XSS Attack Detected"
"URI-973303","XSS Attack Detected"
"URI-973304","XSS Attack Detected"
"URI-973305","XSS Attack Detected"
"URI-973306","XSS Attack Detected"
"URI-973307","XSS Attack Detected"
"URI-973308","XSS Attack Detected"
"URI-973309","XSS Attack Detected"
"URI-973310","XSS Attack Detected"
"URI-973311","XSS Attack Detected"
"URI-973312","XSS Attack Detected"
"URI-973313","XSS Attack Detected"
"URI-973314","XSS Attack Detected"
"URI-973315","IE XSS Filters - Attack Detected"
"URI-973316","IE XSS Filters - Attack Detected"
"URI-973317","IE XSS Filters - Attack Detected"
"URI-973318","IE XSS Filters - Attack Detected"
"URI-973319","IE XSS Filters - Attack Detected"
"URI-973320","IE XSS Filters - Attack Detected"
"URI-973321","IE XSS Filters - Attack Detected"
"URI-973322","IE XSS Filters - Attack Detected"
"URI-973323","IE XSS Filters - Attack Detected"
"URI-973324","IE XSS Filters - Attack Detected"
"URI-973325","IE XSS Filters - Attack Detected"
"URI-973326","IE XSS Filters - Attack Detected"
"URI-973327","IE XSS Filters - Attack Detected"
"URI-973328","IE XSS Filters - Attack Detected"
"URI-973329","IE XSS Filters - Attack Detected"
"URI-973330","IE XSS Filters - Attack Detected"
"URI-973331","IE XSS Filters - Attack Detected"
"URI-973332","IE XSS Filters - Attack Detected"
"URI-973333","IE XSS Filters - Attack Detected"
"URI-973334","IE XSS Filters - Attack Detected"
"URI-973335","IE XSS Filters - Attack Detected"
"URI-973336","XSS Filter - Category 1: Script Tag Vector"
"URI-973337","XSS Filter - Category 2: Event Handler Vector"
"URI-973338","XSS Filter - Category 3: Javascript URI Vector"
"URI-973344","IE XSS Filters - Attack Detected"
"URI-973345","IE XSS Filters - Attack Detected"
"URI-973346","IE XSS Filters - Attack Detected"
"URI-973347","IE XSS Filters - Attack Detected"
"URI-973348","IE XSS Filters - Attack Detected"
"URI-981136","Check simple XSS patterns"
"URI-981172","Restricted SQL Character Anomaly Detection Alert - Total # of special characters exceeded"
"URI-981173","Restricted SQL Character Anomaly Detection Alert - Total # of special characters exceeded"
"URI-981231","SQL Comment Sequence Detected"
"URI-981240","Detects MySQL comments, conditions and ch(a)r injections"
"URI-981241","Detects conditional SQL injection attempts"
"URI-981242","Detects classic SQL injection probings 1/2"
"URI-981243","Detects classic SQL injection probings 2/2"
"URI-981244","Detects basic SQL authentication bypass attempts 1/3"
"URI-981245","Detects basic SQL authentication bypass attempts 2/3"
"URI-981246","Detects basic SQL authentication bypass attempts 3/3"
"URI-981247","Detects concatenated basic SQL injection and SQLLFI attempts"
"URI-981248","Detects chained SQL injection attempts 1/2"
"URI-981249","Detects chained SQL injection attempts 2/2"
"URI-981250","Detects SQL benchmark and sleep injection attempts including conditional queries"
"URI-981251","Detects MySQL UDF injection and other data/structure manipulation attempts"
"URI-981252","Detects MySQL charset switch and MSSQL DoS attempts"
"URI-981253","Detects MySQL and PostgreSQL stored procedure/function injections"
"URI-981254","Detects Postgres pg_sleep injection, waitfor delay attacks and database shutdown attempts"
"URI-981255","Detects MSSQL code execution and information gathering attempts"
"URI-981256","Detects MATCH AGAINST, MERGE, EXECUTE IMMEDIATE and HAVING injections"
"URI-981257","Detects MySQL comment-/space-obfuscated injections and backtick termination"
"URI-981260","SQL Hex Encoding Identified"
"URI-981270","Finds basic MongoDB SQL injection attempts"
"URI-981272","Detects blind sqli tests using sleep() or benchmark()"
"URI-981276","Looking for basic sql injection. Common attack string for mysql, oracle and others"
"URI-981277","Looking for integer overflow attacks, these are taken from skipfish, except 2.2.90738585072007e-308 is the ""magic number"" crash"
"URI-981301","SQL select"
"URI-981302","SQL show"
"URI-981303","SQL top"
"URI-981304","SQL"
"URI-981305","SQL from"
"URI-981306","SQL dual"
"URI-981307","SQL where"
"URI-981308","SQL group by"
"URI-981309","SQL order by"
"URI-981310","SQL having"
"URI-981311","SQL limit"
"URI-981312","SQL offset"
"URI-981313","SQL union"
"URI-981314","SQL union all"
"URI-981315","SQL rownum as"
"URI-981316","SQL (case"
"URI-981316A","SQL case when"
"URI-981317","SQL SELECT Statement Anomaly Detection Alert"
"URI-981318","SQL Injection Attack: Common Injection Testing Detected"
"URI-981319","SQL Injection Attack: SQL Operator Detected"
"URI-981320","SQL Injection Attack: Common DB Names Detected"
"100000","Wordpress - DoS - Numbers Botnet"
"100001","Anomaly:Header:User-Agent - Missing"
"100002","DoS - IE6 Binary POST"
"100002A","DoS - CtrlFunc Botnet"
"100003","DoS - Query String Cache Busting - number1=number2"
"100003AZ","DoS - Query String Cache Busting - word1=word2"
"100003BIS","DoS - Query String Cache Busting - 6 or more Numbers"
"100004","Anomaly:Header:User-Agent, Anomaly:Header:Referer - Missing or empty"
"100005","DotNetNuke - File Inclusion - CVE:CVE-2018-9126, CVE:CVE-2011-1892"
"100005A","File Inclusion"
"100006","Newsletter Tailor - File Inclusion"
"100007","Command Injection - Common Attack Commands"
"100007B","Command Injection - Command ps"
"100007N","Command Injection - Common Attack Commands"
"100007NS","Command Injection - Netcat"
"100008","SQLi - Common Patterns"
"100008A","SQLi - String Function"
"100008B","SQLi - String Concatenation"
"100008C","SQLi - Sleep Function"
"100008CW","SQLi - WaitFor Function"
"100008D","SQLi - Benchmark Function"
"100008D_BETA","SQLi - Benchmark Function"
"100008E","SQLi - AND/OR Digit Operator Digit"
"100008E2_BETA","SQLi - AND/OR Digit Operator Digit"
"100009","SQLi - Conditional"
"100009B","SQLi - WHERE a Operator/LIKE/BETWEEN/IN b"
"100009B2","SQLi - WHERE a=a ORDER BY"
"100009B3_BETA","SQLi - ORDER/GROUP BY"
"100009BNULL","SQLi - IS NULL"
"100009C","SQLi - Equation"
"100009CB","SQLi - Equation"
"100009CB2_BETA","SQLi - Equation"
"100009D","SQLi - Comparison"
"100009DBETA","SQLi - Math Comparison"
"100009EF","SQLi - End comparison"
"100009EG","SQLi - End Comparison"
"100009EP","SQLi - End Comparison"
"100009F","SQLi - Sub Query"
"100009G","SQLi - Wildcard"
"100009H","SQLi - Early Function"
"100009I","SQLi - Embedded Function"
"100009II","SQLi - Embedded Function"
"100009J","SQLi - MultiLevel Function"
"100009L","SQLi - UNION"
"100010","SQLi - Common Attack Pattern"
"100010A","SQLi - Comment"
"100010B","SQLi - Ending Comment"
"100010C","SQLi - Wildcard"
"100011","PHP - Anomaly:Header, Anomaly:URL - NULL Byte - CVE:CVE-2020-7066"
"100012","80legs Crawler"
"100013","HTML Injection - A Tag"
"100014","Anomaly:Header:X-Forwarded-Host"
"100014B","Anomaly:Header:X-Forwarded-Host"
"100015","Anomaly:Port - Non Standard Port (not 80 or 443)"
"100016","Version Control - Information Disclosure"
"100017","Wow! Signal Comment Bot"
"100018","Command Injection - CVE:CVE-2014-6271"
"100018B","Command Injection - CVE:CVE-2014-6271"
"100019","DoS - Spike Toolkit"
"100020","DoS - Common Flood"
"100021","XSS - HTML Script Tag with Function alert"
"100021A","XSS - Functions alert, prompt, confirm"
"100021B","XSS - HTML Script Tag"
"100021C","XSS - JavaScript Events"
"100021CB","XSS - JavaScript Events"
"100021CD","XSS - JavaScript Events"
"100021CD2","XSS - JavaScript Events"
"100021CD3","XSS - JavaScript Events"
"100021CE","XSS - JavaScript Events"
"100021D","XSS - JavaScript URI"
"100021E","XSS - Data URI"
"100021F","XSS - Function atob"
"100021H","XSS - Function eval"
"100022","Anomaly:Method - Not GET or POST"
"100022A","Anomaly:Method - Not GET, POST or HEAD"
"100023","Semalt Crawler"
"100024","Anomaly:Header:User-Agent, Anomaly:Header:Host"
"100025","Anomaly:Header:Cookie"
"100026","PHP, vBulletin, jQuery File Upload - Code Injection, Dangerous File Upload - CVE:CVE-2018-9206, CVE:CVE-2019-17132"
"100027","Anomaly:Header:User-Agent"
"100028","Anomaly:Header:User-Agent, DoS - PHP"
"100029","DoS - Bittorrent"
"100030","XSS - HTML Script Tag"
"100030ARGS_LOOSE","XSS - HTML Script Tag - Body"
"100030ARGS_STRICT","XSS - HTML Script Tag - Body"
"100030SVG","XSS - HTML SVG Tag with JavaScript Events"
"100031","Microsoft IIS - DoS, Anomaly:Header:Range - CVE:CVE-2015-1635"
"100032","DoS - Query String Cache Busting - Number"
"100034","Majestic-12 Crawler"
"100035","Anomaly:Header:User-Agent - Fake Google Bot"
"100035B","Anomaly:Header:User-Agent - Fake Bing Bot"
"100035C","Anomaly:Header:User-Agent - Fake Google Bot"
"100035D","Anomaly:Header:User-Agent - Fake Google Bot"
